Uniprot,symbol,Fasta header,Sequence coverage [%],Distal#1_Ave,Distal#2_Ave,Distal#3_Ave,Proximal#1_Ave,Proximal#2_Ave,Proximal#3_Ave,Distal,Proximal,minus_LOG10_p_value,Difference,p_value
Q6YBS2,cap1,>tr|Q6YBS2|Q6YBS2_DANRE Adenylyl cyclase-associated protein OS=Danio rerio GN=cap1 PE=2 SV=1,79,29.901975,29.5993,29.751825,29.572125,29.91566667,29.667025,29.75103333,29.71827222,2.81,1.309,0.00 
Q6YI49,uchl1,>tr|Q6YI49|Q6YI49_DANRE Ubiquitin carboxyl-terminal hydrolase OS=Danio rerio GN=uchl1 PE=2 SV=1,44,22.969275,24.71766667,23.878725,23.423975,24.7432,22.940575,23.85522222,23.70258333,0.38,0.272,0.42 
Q6YLH9,cav1,>tr|Q6YLH9|Q6YLH9_DANRE Caveolin OS=Danio rerio GN=cav1 PE=2 SV=1,43.1,26.4921,26.1764,26.3569,26.6742,27.24746667,26.352425,26.3418,26.75803056,0.62,-0.807,0.24 
Q6ZM12,OTTDARP00000002003,>tr|Q6ZM12|Q6ZM12_DANRE Novel beta globin OS=Danio rerio GN=OTTDARP00000002003 PE=3 SV=1,54.4,29.74685,29.3385,28.73245,28.7884,29.6331,28.91445,29.2726,29.11198333,0.62,-0.288,0.24 
Q6ZM13,si:ch211-5k11.6,>tr|Q6ZM13|Q6ZM13_DANRE Novel alpha globin OS=Danio rerio GN=si:ch211-5k11.6 PE=3 SV=1,42.7,29.51425,29.8648,29.0848,29.136175,30.16293333,29.43305,29.48795,29.57738611,0.77,0.126,0.17 
Q6ZM17,OTTDARP00000002008,>tr|Q6ZM17|Q6ZM17_DANRE Novel protein similar to zebrafish hemoglobin alpha-adult 1 (Hbaa1) OS=Danio rerio GN=OTTDARP00000002008 PE=2 SV=1,61.5,23.082975,24.79866667,21.801525,22.592825,21.586,21.664325,23.22772222,21.94771667,1.50,1.058,0.03 
Q6ZM19,eif6,>sp|Q6ZM19|IF6_DANRE Eukaryotic translation initiation factor 6 OS=Danio rerio GN=eif6 PE=2 SV=1,53.9,24.85015,21.1201,25.607475,22.336775,23.87906667,26.239175,23.85924167,24.15167222,0.08,0.079,0.83 
Q6ZM23,cox6c,>tr|Q6ZM23|Q6ZM23_DANRE Uncharacterized protein OS=Danio rerio GN=cox6c PE=4 SV=1,34.2,22.795825,24.7916,24.65495,22.721975,24.81083333,24.394425,24.08079167,23.97574444,0.29,-0.083,0.52 
Q6ZM24,tomm34,>tr|Q6ZM24|Q6ZM24_DANRE Uncharacterized protein OS=Danio rerio GN=tomm34 PE=4 SV=2,14.8,22.5736,22.02683333,21.7629,24.032175,21.79816667,21.918775,22.12111111,22.58303889,0.93,0.180,0.12 
Q6ZM34,vps35,>tr|Q6ZM34|Q6ZM34_DANRE Uncharacterized protein OS=Danio rerio GN=vps35 PE=2 SV=1,37.7,25.32975,25.2689,26.49825,25.227475,25.9332,26.474025,25.69896667,25.87823333,0.23,-0.106,0.58 
Q6ZM50,capza1b,>tr|Q6ZM50|Q6ZM50_DANRE Si:dkey-16k6.1 OS=Danio rerio GN=capza1b PE=2 SV=2,71,28.0949,27.944,27.8306,27.795375,28.01593333,27.593875,27.9565,27.80172778,0.62,0.404,0.24 
Q6ZM52,sart3,>tr|Q6ZM52|Q6ZM52_DANRE Squamous cell carcinoma antigen recognized by T-cells 3 OS=Danio rerio GN=sart3 PE=4 SV=1,5.2,25.29155,21.88546667,23.51315,23.02,20.77293333,22.68735,23.56338889,22.16009444,1.04,-2.360,0.09 
Q6ZM60,atp2a2b,>tr|Q6ZM60|Q6ZM60_DANRE Calcium-transporting ATPase OS=Danio rerio GN=atp2a2b PE=3 SV=1,15.2,23.612275,25.50826667,25.57525,23.5025,25.16123333,25.6405,24.89859722,24.76807778,1.29,-2.056,0.05 
Q6ZM62,arpc3,>tr|Q6ZM62|Q6ZM62_DANRE Actin-related protein 2/3 complex subunit 3 OS=Danio rerio GN=arpc3 PE=2 SV=1,45.5,26.9501,27.31133333,26.142425,25.9688,26.2924,26.15425,26.80128611,26.13848333,0.52,-0.562,0.30 
Q71PD7,h2afv,>sp|Q71PD7|H2AV_DANRE Histone H2A.V OS=Danio rerio GN=h2afv PE=2 SV=3,53.9,30.9876,31.14486667,31.1696,30.456175,31.58966667,31.286075,31.10068889,31.11063889,0.11,0.066,0.77 
Q75U66,postnb,>tr|Q75U66|Q75U66_DANRE Periostin OS=Danio rerio GN=postnb PE=2 SV=1,59.8,29.544325,29.39033333,30.650525,31.12625,31.11153333,31.96,29.86172778,31.39926111,0.10,-0.179,0.80 
Q7SX58,coro1a,>tr|Q7SX58|Q7SX58_DANRE Coronin OS=Danio rerio GN=coro1a PE=2 SV=1,18.2,22.8583,21.6194,22.94055,22.88805,24.23183333,24.837275,22.47275,23.98571944,0.76,0.153,0.17 
Q7SX94,pfdn6,>tr|Q7SX94|Q7SX94_DANRE Uncharacterized protein OS=Danio rerio GN=pfdn6 PE=2 SV=1,9.5,22.555225,22.18233333,22.656525,22.474525,23.64396667,22.427925,22.46469444,22.84880556,0.11,0.363,0.77 
Q7SX99,fh,">sp|Q7SX99|FUMH_DANRE Fumarate hydratase, mitochondrial OS=Danio rerio GN=fh PE=2 SV=1",26.9,22.6959,24.20636667,26.57035,22.3869,25.23876667,26.471075,24.49087222,24.69891389,2.77,0.909,0.00 
Q7SXA1,rpl26,>tr|Q7SXA1|Q7SXA1_DANRE Ribosomal protein L26 OS=Danio rerio GN=rpl26 PE=2 SV=1,29,24.890475,26.1364,25.805125,25.024375,26.35016667,26.046925,25.61066667,25.80715556,0.85,0.379,0.14 
Q7SXA3,rps27a,>tr|Q7SXA3|Q7SXA3_DANRE Uncharacterized protein OS=Danio rerio GN=rps27a PE=2 SV=1,56.4,30.335125,29.33983333,30.1315,30.392525,29.1088,29.562225,29.93548611,29.68785,0.05,-0.011,0.89 
Q7SXG4,uba2,>sp|Q7SXG4|SAE2_DANRE SUMO-activating enzyme subunit 2 OS=Danio rerio GN=uba2 PE=1 SV=2,29.4,23.182725,21.53013333,23.91545,22.041725,22.58896667,23.335925,22.87610278,22.65553889,0.05,0.018,0.89 
Q7SXI1,cox7a3,>tr|Q7SXI1|Q7SXI1_DANRE Cox7a2l protein OS=Danio rerio GN=cox7a3 PE=2 SV=1,25.2,22.9627,22.35323333,24.707175,22.290775,21.39733333,24.50055,23.34103611,22.72955278,0.66,0.608,0.22 
Q7SXM1,cox6b2,>tr|Q7SXM1|Q7SXM1_DANRE Uncharacterized protein OS=Danio rerio GN=cox6b2 PE=2 SV=1,62.8,25.811225,26.3284,25.93235,25.48875,25.9645,25.788225,26.02399167,25.74715833,0.90,0.622,0.13 
Q7SXN2,hnrpdl,>tr|Q7SXN2|Q7SXN2_DANRE Heterogeneous nuclear ribonucleoprotein D-like OS=Danio rerio GN=hnrpdl PE=2 SV=1,23.3,25.4768,25.90123333,26.445575,25.812825,25.64293333,25.9562,25.94120278,25.80398611,0.16,0.111,0.69 
Q7SXN5,dnm1l,>sp|Q7SXN5|DNM1L_DANRE Dynamin-1-like protein OS=Danio rerio GN=dnm1l PE=2 SV=1,15.5,22.837175,24.71286667,24.51465,22.9219,21.40536667,24.1576,24.02156389,22.82828889,0.90,-0.878,0.13 
Q7SXP1,capzb,">tr|Q7SXP1|Q7SXP1_DANRE Capping protein (Actin filament) muscle Z-line, beta OS=Danio rerio GN=capzb PE=2 SV=1",63,28.301025,28.27086667,27.98395,27.5888,28.48153333,28.08365,28.18528056,28.05132778,0.59,-0.618,0.26 
Q7SXP4,srsf1a,>sp|Q7SXP4|SRS1A_DANRE Serine/arginine-rich splicing factor 1A OS=Danio rerio GN=srsf1a PE=2 SV=2,42,26.286375,25.93813333,26.3093,26.0302,24.8762,26.320975,26.17793611,25.74245833,0.44,0.263,0.36 
Q7SXQ1,tial1,>tr|Q7SXQ1|Q7SXQ1_DANRE TIA1 cytotoxic granule-associated RNA binding protein-like 1 OS=Danio rerio GN=tial1 PE=2 SV=1,19.2,22.864825,22.11606667,21.707825,22.5394,21.55656667,22.661625,22.22957222,22.25253056,0.77,1.214,0.17 
Q7SXR3,maea,>sp|Q7SXR3|MAEA_DANRE Macrophage erythroblast attacher OS=Danio rerio GN=maea PE=2 SV=2,5.3,22.9463,22.321,20.81675,22.384775,21.25366667,21.246475,22.02801667,21.62830556,1.53,-0.660,0.03 
Q7SXR6,scamp2l,">tr|Q7SXR6|Q7SXR6_DANRE Secretory carrier membrane protein 2, like OS=Danio rerio GN=scamp2l PE=2 SV=1",16.3,23.009475,21.28766667,22.025225,22.92575,20.64983333,21.617925,22.10745556,21.73116944,0.59,-0.913,0.26 
Q7SXW3,lrrc40,>sp|Q7SXW3|LRC40_DANRE Leucine-rich repeat-containing protein 40 OS=Danio rerio GN=lrrc40 PE=2 SV=1,5.5,22.269825,21.6841,21.0878,22.5864,21.12833333,22.6142,21.680575,22.10964444,0.49,-0.403,0.32 
Q7SXX4,hpcal1,>tr|Q7SXX4|Q7SXX4_DANRE Uncharacterized protein OS=Danio rerio GN=hpcal1 PE=2 SV=1,21.8,22.53795,21.66413333,22.798175,21.7163,22.24713333,23.122575,22.33341944,22.36200278,0.09,0.392,0.81 
Q7SY26,zgc:63587,>tr|Q7SY26|Q7SY26_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:63587 PE=2 SV=1,37.7,26.490475,27.25223333,27.3012,25.1462,25.8888,27.0278,27.01463611,26.02093333,0.37,-0.632,0.43 
Q7SYD0,cbr1,>tr|Q7SYD0|Q7SYD0_DANRE Carbonyl reductase 1 OS=Danio rerio GN=cbr1 PE=2 SV=1,47.5,22.692125,24.76553333,26.549175,23.16275,23.834,25.90665,24.66894444,24.30113333,0.34,0.402,0.46 
Q7SYH6,pah,>tr|Q7SYH6|Q7SYH6_DANRE Pah OS=Danio rerio GN=pah PE=2 SV=1,61.5,24.5913,24.4728,26.9932,27.966375,27.18193333,30.0271,25.35243333,28.39180278,0.45,-0.663,0.35 
Q7SYK7,got2a,>tr|Q7SYK7|Q7SYK7_DANRE Aspartate aminotransferase OS=Danio rerio GN=got2a PE=2 SV=1,29.2,23.057125,26.0928,26.0121,22.34745,26.8503,26.127925,25.05400833,25.10855833,0.19,0.236,0.65 
Q7SYM1,foxk1,>tr|Q7SYM1|Q7SYM1_DANRE Forkhead box K1 OS=Danio rerio GN=foxk1 PE=2 SV=1,5.8,22.4212,21.68076667,21.95865,22.387025,20.922,20.767175,22.02020556,21.35873333,0.27,0.625,0.53 
Q7SZ53,crp2,>tr|Q7SZ53|Q7SZ53_DANRE Si:ch211-234p6.13 OS=Danio rerio GN=crp2 PE=2 SV=2,20.7,22.5292,21.6627,21.002975,22.376575,23.71746667,21.3598,21.731625,22.48461389,0.11,-0.169,0.77 
Q7SZC2,cse1l,>sp|Q7SZC2|XPO2_DANRE Exportin-2 OS=Danio rerio GN=cse1l PE=2 SV=1,30.9,26.418425,24.4611,26.566475,22.9524,22.84623333,27.83055,25.81533333,24.54306111,0.18,-0.115,0.67 
Q7SZC9,hnrnpr,>tr|Q7SZC9|Q7SZC9_DANRE Heterogeneous nuclear ribonucleoprotein R OS=Danio rerio GN=hnrnpr PE=2 SV=1,45.3,22.79265,24.85073333,26.1873,24.17785,22.8674,25.58935,24.61022778,24.21153333,1.02,2.400,0.09 
Q7SZD2,pdap1a,">tr|Q7SZD2|Q7SZD2_DANRE Solute carrier family 16 (Monocarboxylic acid transporters), member 8 OS=Danio rerio GN=pdap1a PE=2 SV=1",14.6,23.03505,21.6732,21.368875,22.958975,21.7749,21.67765,22.02570833,22.137175,0.87,-0.662,0.13 
Q7SZE3,llgl2,>sp|Q7SZE3|L2GL2_DANRE Lethal(2) giant larvae protein homolog 2 OS=Danio rerio GN=llgl2 PE=1 SV=1,8.7,22.6612,21.04946667,23.245625,21.866375,19.88676667,23.429275,22.31876389,21.72747222,1.08,0.351,0.08 
Q7SZE5,sec23a,>sp|Q7SZE5|SC23A_DANRE Protein transport protein Sec23A OS=Danio rerio GN=sec23a PE=2 SV=1,27.2,24.74295,22.04516667,24.702375,24.674525,22.40306667,25.111625,23.83016389,24.06307222,1.09,0.238,0.08 
Q7SZP4,zgc:65851,>tr|Q7SZP4|Q7SZP4_DANRE Uncharacterized protein OS=Danio rerio GN=zgc:65851 PE=2 SV=1,14.6,22.580875,21.3259,22.06465,22.580125,22.1772,23.898325,21.990475,22.88521667,0.91,-0.836,0.12 
Q7SZQ6,arhgdig,>tr|Q7SZQ6|Q7SZQ6_DANRE Rho GDP dissociation inhibitor (GDI) gamma OS=Danio rerio GN=arhgdig PE=2 SV=1,74,28.638325,28.755,28.7428,26.82365,28.6755,28.4352,28.71204167,27.97811667,1.52,-1.023,0.03 
Q7SZR4,pgam1a,>tr|Q7SZR4|Q7SZR4_DANRE Phosphoglycerate mutase 1a OS=Danio rerio GN=pgam1a PE=2 SV=1,26.4,22.622025,21.57053333,24.7031,24.010775,21.21903333,23.303025,22.96521944,22.84427778,0.04,-0.047,0.92 
Q7SZR5,sumo1,>sp|Q7SZR5|SUMO1_DANRE Small ubiquitin-related modifier 1 OS=Danio rerio GN=sumo1 PE=3 SV=1,21,22.436275,21.96896667,25.786325,21.6246,22.23563333,25.5213,23.39718889,23.12717778,0.97,-1.499,0.11 
Q7T118,dZ122B7.2-002,>tr|Q7T118|Q7T118_DANRE Galectin OS=Danio rerio GN=dZ122B7.2-002 PE=4 SV=1,11.3,22.84025,21.61496667,20.316075,22.2231,21.1574,22.3256,21.59043056,21.90203333,0.93,0.148,0.12 
Q7T1D7,fmo5,>tr|Q7T1D7|Q7T1D7_DANRE Dimethylaniline monooxygenase [N-oxide-forming] OS=Danio rerio GN=fmo5 PE=2 SV=1,2.9,22.310275,22.41773333,23.515225,22.692775,21.77786667,23.152025,22.74774444,22.54088889,0.70,-0.893,0.20 
Q7T1D8,phb,>tr|Q7T1D8|Q7T1D8_DANRE Phb OS=Danio rerio GN=phb PE=2 SV=1,44.3,22.895075,25.1991,25.362375,23.69145,25.0634,25.691825,24.48551667,24.81555833,0.78,0.728,0.17 
Q7T1J9,rps10,>tr|Q7T1J9|Q7T1J9_DANRE Ribosomal protein S10 OS=Danio rerio GN=rps10 PE=2 SV=1,53.6,27.073,25.13263333,28.0365,27.0958,25.78376667,28.4746,26.74737778,27.11805556,0.47,-0.709,0.34 
Q7T1K0,rpl17,>tr|Q7T1K0|Q7T1K0_DANRE Uncharacterized protein OS=Danio rerio GN=rpl17 PE=2 SV=1,50.5,26.492475,27.47863333,27.239425,27.099725,27.81046667,27.625825,27.07017778,27.51200556,0.89,0.317,0.13 
Q7T297,fam172a,>sp|Q7T297|F172A_DANRE Protein FAM172A OS=Danio rerio GN=fam172a PE=2 SV=2,6.3,22.3015,22.3071,21.3267,22.84135,21.2809,21.26905,21.97843333,21.7971,1.19,0.295,0.06 
Q7T2A5,eif3l,>sp|Q7T2A5|EIF3L_DANRE Eukaryotic translation initiation factor 3 subunit L OS=Danio rerio GN=eif3l PE=2 SV=1,33,23.1596,23.59693333,26.022275,28.02945,25.76853333,26.18645,24.25960278,26.66147778,0.58,-1.732,0.26 
Q7T2A8,sh3bgrl,>tr|Q7T2A8|Q7T2A8_DANRE SH3 domain-binding glutamic acid-rich-like protein OS=Danio rerio GN=sh3bgrl PE=2 SV=1,84.3,27.28515,26.5001,27.78185,26.706475,26.56996667,27.903175,27.18903333,27.05987222,0.26,-0.455,0.56 
Q7T2B9,mtpn,>sp|Q7T2B9|MTPN_DANRE Myotrophin OS=Danio rerio GN=mtpn PE=3 SV=1,57.6,27.2603,27.12563333,27.087575,27.34525,27.29576667,27.526875,27.15783611,27.38929722,0.46,-0.436,0.34 
Q7T2C5,prkcba,>tr|Q7T2C5|Q7T2C5_DANRE Protein kinase C OS=Danio rerio GN=prkcba PE=2 SV=1,21.3,22.8124,21.90763333,23.64415,23.3707,22.1244,23.792725,22.78806111,23.09594167,0.30,-0.430,0.50 
Q7T2C6,rab7,">tr|Q7T2C6|Q7T2C6_DANRE RAB7, member RAS oncogene family OS=Danio rerio GN=rab7 PE=2 SV=1",54.1,23.32115,24.97443333,24.671725,22.81715,23.24966667,24.551225,24.32243611,23.53934722,0.13,-0.362,0.74 
Q7T2C8,txnrd1,>tr|Q7T2C8|Q7T2C8_DANRE Thioredoxin reductase 1 OS=Danio rerio GN=txnrd1 PE=2 SV=1,22.7,24.250725,25.0788,25.269625,22.459925,25.36336667,24.95335,24.86638333,24.25888056,0.90,0.264,0.13 
Q7T2D2,arrb2b,>tr|Q7T2D2|Q7T2D2_DANRE Arrb2b protein OS=Danio rerio GN=arrb2b PE=2 SV=1,13,22.64855,21.51333333,23.305475,22.402575,20.8109,22.796875,22.48911944,22.00345,0.05,-0.151,0.89 
Q7T2E1,sec13,>tr|Q7T2E1|Q7T2E1_DANRE OTTDARP00000018439 OS=Danio rerio GN=sec13 PE=2 SV=1,20.6,23.128225,22.4591,25.0418,22.76045,23.1217,24.943175,23.54304167,23.60844167,0.70,1.472,0.20 
Q7T2E3,csnk1da,>sp|Q7T2E3|KC1DA_DANRE Casein kinase I isoform delta-A OS=Danio rerio GN=csnk1da PE=2 SV=1,3.5,22.919275,21.27036667,21.08935,22.233025,21.29416667,21.330125,21.75966389,21.61910556,0.58,0.087,0.26 
Q7T2F2,mapkapk2a,>tr|Q7T2F2|Q7T2F2_DANRE Mitogen-activated protein kinase-activated protein kinase 2a OS=Danio rerio GN=mapkapk2a PE=2 SV=1,14.7,22.68275,22.07073333,23.370225,22.41175,21.28486667,23.648075,22.70790278,22.44823056,0.83,0.412,0.15 
Q7T2F5,napab,>tr|Q7T2F5|Q7T2F5_DANRE N-ethylmaleimide sensitive fusion protein attachment protein alpha OS=Danio rerio GN=napab PE=2 SV=1,18.3,23.5553,22.12483333,22.1321,23.11875,20.90466667,22.73705,22.60407778,22.25348889,0.23,0.095,0.59 
Q7T2J4,adh8b,>tr|Q7T2J4|Q7T2J4_DANRE Alcohol dehydrogenase 8b OS=Danio rerio GN=adh8b PE=2 SV=1,39.9,24.399375,25.29816667,24.967525,25.211425,26.4753,26.284475,24.88835556,25.9904,1.87,0.997,0.01 
Q7T2K9,sfrp1a,>tr|Q7T2K9|Q7T2K9_DANRE Secreted frizzled-related protein 1 OS=Danio rerio GN=sfrp1a PE=2 SV=1,9.1,22.59965,22.20603333,21.47705,22.3872,21.47366667,21.7027,22.09424444,21.85452222,0.14,-0.053,0.73 
Q7T2P2,cct3,>tr|Q7T2P2|Q7T2P2_DANRE T-complex protein 1 subunit gamma OS=Danio rerio GN=cct3 PE=2 SV=1,50.3,22.9012,26.4274,26.54175,23.267525,26.3831,26.786675,25.29011667,25.4791,0.64,-1.070,0.23 
Q7T2P8,ptk2bb,>tr|Q7T2P8|Q7T2P8_DANRE Proline-rich tyrosine kinase 2 OS=Danio rerio GN=ptk2bb PE=2 SV=1,4.4,22.43145,21.40633333,20.9012,22.367125,21.4421,21.7636,21.57966111,21.85760833,1.69,-0.790,0.02 
Q7T303,cnn3a,>tr|Q7T303|Q7T303_DANRE Calponin OS=Danio rerio GN=cnn3a PE=2 SV=1,19.1,23.002075,23.86673333,25.3702,23.338475,24.69873333,24.986225,24.07966944,24.34114444,0.11,-0.137,0.78 
Q7T306,ckmb,>tr|Q7T306|Q7T306_DANRE Ckmb protein OS=Danio rerio GN=ckmb PE=2 SV=1,20.8,22.1729,21.5852,22.534525,22.620975,21.3667,23.837975,22.09754167,22.60855,0.20,-0.135,0.63 
Q7T309,serpinb1l3,">tr|Q7T309|Q7T309_DANRE Serpin peptidase inhibitor, clade B (Ovalbumin), member 1, like 3 OS=Danio rerio GN=serpinb1l3 PE=2 SV=1",42.6,23.111775,23.61646667,26.422975,23.508525,23.0871,25.8571,24.38373889,24.15090833,0.31,-0.179,0.50 
Q7T314,tomm40,>tr|Q7T314|Q7T314_DANRE Translocase of outer mitochondrial membrane 40 homolog (Yeast) OS=Danio rerio GN=tomm40 PE=2 SV=1,4.9,22.805725,21.98783333,22.046775,22.480275,21.58976667,23.618925,22.28011111,22.56298889,0.30,0.106,0.50 
Q7T334,mdh2,>tr|Q7T334|Q7T334_DANRE Malate dehydrogenase OS=Danio rerio GN=mdh2 PE=2 SV=1,72.7,28.5033,28.96446667,29.0481,28.730275,29.09216667,29.3361,28.83862222,29.05284722,0.17,-0.457,0.67 
Q7T339,chmp5,>sp|Q7T339|CHMP5_DANRE Charged multivesicular body protein 5 OS=Danio rerio GN=chmp5 PE=2 SV=1,14.5,22.417475,22.37003333,24.693975,23.025175,20.49506667,23.878725,23.16049444,22.46632222,0.27,-0.126,0.54 
Q7T340,drg1,>tr|Q7T340|Q7T340_DANRE Developmentally regulated GTP binding protein 1 OS=Danio rerio GN=drg1 PE=2 SV=1,19.4,22.7317,21.55006667,23.238925,22.6509,20.1368,22.150475,22.50689722,21.64605833,0.21,0.128,0.62 
Q7T356,ywhabb,>sp|Q7T356|143BB_DANRE 14-3-3 protein beta/alpha-B OS=Danio rerio GN=ywhabb PE=2 SV=1,75.6,28.544125,29.14626667,28.4315,27.5316,29.1511,28.292125,28.70729722,28.32494167,0.75,0.415,0.18 
Q7T358,gspt1l,>tr|Q7T358|Q7T358_DANRE G1 to S phase transition 1 OS=Danio rerio GN=gspt1l PE=2 SV=1,27.2,23.022625,22.80983333,25.264275,22.3702,22.69613333,24.8986,23.69891111,23.32164444,0.79,-0.806,0.16 
Q7T368,pdhb,>tr|Q7T368|Q7T368_DANRE Pyruvate dehydrogenase (Lipoamide) beta OS=Danio rerio GN=pdhb PE=2 SV=1,41.2,25.6653,26.85273333,27.1069,24.639025,26.77216667,26.700875,26.54164444,26.03735556,0.26,0.072,0.55 
Q7T370,cdv3,>sp|Q7T370|CDV3_DANRE Protein CDV3 homolog OS=Danio rerio GN=cdv3 PE=2 SV=1,27.1,22.324375,23.09893333,24.77185,22.120875,23.68943333,24.986425,23.39838611,23.59891111,0.87,-1.452,0.14 
Q7T372,arpc1b,">tr|Q7T372|Q7T372_DANRE Actin related protein 2/3 complex, subunit 1B OS=Danio rerio GN=arpc1b PE=2 SV=1",37.4,22.186075,25.8142,26.117625,22.32715,26.1576,26.591125,24.70596667,25.02529167,0.46,-0.357,0.35 
Q7T385,atp6v1c1a,>sp|Q7T385|VTC1A_DANRE V-type proton ATPase subunit C 1-A OS=Danio rerio GN=atp6v1c1a PE=2 SV=1,7.3,22.64525,22.45753333,23.16265,24.027075,21.28223333,22.0095,22.75514444,22.43960278,1.21,-1.191,0.06 
Q7T387,abhd14b,>tr|Q7T387|Q7T387_DANRE Uncharacterized protein OS=Danio rerio GN=abhd14b PE=2 SV=1,34.7,22.798775,23.46033333,25.26135,23.96945,23.35626667,25.254225,23.84015278,24.19331389,0.80,-0.618,0.16 
Q7T391,anxa11a,>tr|Q7T391|Q7T391_DANRE Annexin OS=Danio rerio GN=anxa11a PE=2 SV=1,34.2,27.573675,27.84823333,28.279575,26.3352,28.06063333,27.95865,27.90049444,27.45149444,1.53,-0.730,0.03 
Q7T394,pafah1b1a,>sp|Q7T394|LIS1A_DANRE Lissencephaly-1 homolog A OS=Danio rerio GN=pafah1b1a PE=2 SV=3,6.3,23.51835,22.0367,22.7168,22.527875,21.9436,22.5991,22.75728333,22.35685833,0.31,0.136,0.49 
Q7T3B0,eif3m,>sp|Q7T3B0|EIF3M_DANRE Eukaryotic translation initiation factor 3 subunit M OS=Danio rerio GN=eif3m PE=2 SV=2,26.7,24.785725,22.03256667,25.144175,23.62595,22.5358,25.3873,23.98748889,23.84968333,0.06,-0.049,0.87 
Q7T3B1,psmc2,">tr|Q7T3B1|Q7T3B1_DANRE Proteasome (Prosome, macropain) 26S subunit, ATPase 2 OS=Danio rerio GN=psmc2 PE=2 SV=1",51.3,25.605525,26.0872,26.81165,23.3857,26.27876667,26.5187,26.168125,25.39438889,0.26,-0.328,0.55 
Q7T3B8,naa10,">tr|Q7T3B8|Q7T3B8_DANRE ARD1 homolog a, N-acetyltransferase OS=Danio rerio GN=naa10 PE=2 SV=1",28.1,23.025575,21.9448,21.513825,22.359775,21.84083333,21.5194,22.1614,21.90666944,0.44,-0.693,0.36 
Q7T3C6,cpsf5,>sp|Q7T3C6|CPSF5_DANRE Cleavage and polyadenylation specificity factor subunit 5 OS=Danio rerio GN=cpsf5 PE=2 SV=1,38.2,22.46705,21.2443,25.09365,22.2441,21.67683333,25.686525,22.935,23.20248611,0.98,-1.303,0.10 
Q7T3C9,srp19,>tr|Q7T3C9|Q7T3C9_DANRE Signal recognition particle 19 OS=Danio rerio GN=srp19 PE=2 SV=1,8.5,22.68505,21.7698,21.407625,22.643,21.43606667,20.79985,21.95415833,21.62630556,0.47,1.601,0.34 
Q7T3D3,gnai1,">tr|Q7T3D3|Q7T3D3_DANRE Guanine nucleotide binding protein (G protein), alpha inhibiting activity polypeptide 1 OS=Danio rerio GN=gnai1 PE=2 SV=1",36.4,23.2144,21.75566667,24.226825,22.9441,24.20193333,24.337975,23.06563056,23.82800278,0.37,0.422,0.43 
Q7T3D4,cdc73,>tr|Q7T3D4|Q7T3D4_DANRE Cdc73 protein OS=Danio rerio GN=cdc73 PE=2 SV=1,7.3,22.465775,22.20306667,20.17025,22.17085,21.35753333,21.404,21.61303056,21.64412778,0.42,0.423,0.38 
Q7T3D5,pdcd6,>tr|Q7T3D5|Q7T3D5_DANRE Programmed cell death 6 OS=Danio rerio GN=pdcd6 PE=2 SV=1,16.2,21.9312,22.15573333,24.039625,22.51585,23.77763333,23.601925,22.70885278,23.29846944,0.36,1.343,0.44 
Q7T3F0,tpm4a,>tr|Q7T3F0|Q7T3F0_DANRE Tropomyosin 4 OS=Danio rerio GN=tpm4a PE=2 SV=1,56.9,24.051325,26.41453333,26.622475,25.96795,27.04166667,26.975425,25.69611111,26.66168056,2.77,0.666,0.00 
Q7T3F3,ube2nb,>tr|Q7T3F3|Q7T3F3_DANRE Ubiquitin-conjugating enzyme E2N-like OS=Danio rerio GN=ube2nb PE=2 SV=1,70.8,22.673375,21.97053333,24.45475,22.57385,24.10486667,24.2767,23.03288611,23.65180556,2.89,1.739,0.00 
Q7T3G2,ywhah,">tr|Q7T3G2|Q7T3G2_DANRE Tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide OS=Danio rerio GN=ywhah PE=2 SV=1",54.1,25.98385,25.61826667,26.17605,23.9233,26.43556667,26.754075,25.92605556,25.70431389,1.16,-1.749,0.07 
Q7T3H5,gpd1c,>tr|Q7T3H5|Q7T3H5_DANRE Glycerol-3-phosphate dehydrogenase [NAD(+)] OS=Danio rerio GN=gpd1c PE=2 SV=1,66.8,28.832225,29.3103,29.59985,27.755875,29.02223333,28.645825,29.24745833,28.47464444,0.16,-0.414,0.69 
Q7T3L3,hsp90b1,>tr|Q7T3L3|Q7T3L3_DANRE Chaperone protein GP96 OS=Danio rerio GN=hsp90b1 PE=2 SV=1,43.6,29.264375,29.38913333,29.74045,29.895675,30.0361,29.805325,29.46465278,29.91236667,0.85,-1.097,0.14 
Q7ZSY6,mt2,>sp|Q7ZSY6|MT2_DANRE Metallothionein-2 OS=Danio rerio GN=mt2 PE=2 SV=1,38.3,21.79265,21.88966667,19.606975,21.5677,21.90936667,19.485975,21.09643056,20.98768056,1.57,-1.311,0.03 
Q7ZSZ0,rab1a,">tr|Q7ZSZ0|Q7ZSZ0_DANRE RAB1A, member RAS oncogene family OS=Danio rerio GN=rab1a PE=2 SV=1",42.3,25.233,24.3183,26.0709,23.82855,23.02653333,25.091725,25.2074,23.98226944,0.83,-1.374,0.15 
